6211,"עָשׁ","ʻâsh","awsh","from 6244 (עָשֵׁשׁ);","a moth","moth. See also 5906 (עַיִשׁ)."
6212,"עֶשֶׂב","ʻeseb","eh'seb","from an unused root meaning to glisten (or be green);","grass (or any tender shoot)","grass, herb."
6213,"עָשָׂה","ʻâsâh","aw-saw'","a primitive root;","to do or make, in the broadest sense and widest application","accomplish, advance, appoint, apt, be at, become, bear, bestow, bring forth, bruise, be busy, [idiom] certainly, have the charge of, commit, deal (with), deck, [phrase] displease, do, (ready) dress(-ed), (put in) execute(-ion), exercise, fashion, [phrase] feast, (fight-) ing man, [phrase] finish, fit, fly, follow, fulfill, furnish, gather, get, go about, govern, grant, great, [phrase] hinder, hold (a feast), [idiom] indeed, [phrase] be industrious, [phrase] journey, keep, labour, maintain, make, be meet, observe, be occupied, offer, [phrase] officer, pare, bring (come) to pass, perform, pracise, prepare, procure, provide, put, requite, [idiom] sacrifice, serve, set, shew, [idiom] sin, spend, [idiom] surely, take, [idiom] thoroughly, trim, [idiom] very, [phrase] vex, be (warr-) ior, work(-man), yield, use."
6214,"עֲשָׂהאֵל","ʻĂsâhʼêl","as-aw-ale'","from 6213 (עָשָׂה) and 410 (אֵל); God has made;","Asahel, the name of four Israelites","Asahel."
6215,"עֵשָׂו","ʻÊsâv","ay-sawv'","apparently a form of the passive participle of 6213 (עָשָׂה) in the original sense of handling; rough (i.e. sensibly felt);","Esav, a son of Isaac, including his posterity","Esau."
6216,"עָשׁוֹק","ʻâshôwq","aw-shoke'","from 6231 (עָשַׁק);","oppressive (as noun, a tyrant)","oppressor."
6217,"עָשׁוּק","ʻâshûwq","aw-shook'","or עָשֻׁק; passive participle of 6231 (עָשַׁק);","used in plural masculine as abstractly, tyranny","oppressed(-ion). (Doubtful.)"
6218,"עָשׂוֹר","ʻâsôwr","aw-sore'","or עָשֹׂר; from 6235 (עֶשֶׂר);","ten; by abbreviated form ten strings, and so a decachord","(instrument of) ten (strings, -th)."
6219,"עָשׁוֹת","ʻâshôwth","aw-shoth'","from 6245 (עָשַׁת);","shining, i.e. polished","bright."
6220,"עַשְׁוָת","ʻAshvâth","ash-vawth'","for 6219 (עָשׁוֹת); bright;","Ashvath, an Israelite","Ashvath."
6221,"עֲשִׂיאֵל","ʻĂsîyʼêl","as-ee-ale'","from 6213 (עָשָׂה) and 410 (אֵל); made of God;","Asiel, an Israelite","Asiel."
6222,"עֲשָׂיָה","ʻĂsâyâh","aw-saw-yaw'","from 6213 (עָשָׂה) and 3050 (יָהּ); Jah has made;","Asajah, the name of three or four Israelites","Asaiah."
6223,"עָשִׁיר","ʻâshîyr","aw-sheer'","from 6238 (עָשַׁר);","rich, whether literal or figurative (noble)","rich (man)."
6224,"עֲשִׂירִי","ʻăsîyrîy","as-ee-ree'","from 6235 (עֶשֶׂר);","tenth; by abbreviation, tenth month or (feminine) part","tenth (part)."
6225,"עָשַׁן","ʻâshan","aw-shan'","a primitive root;","to smoke, whether literal or figurative","be angry (be on a) smoke."
6226,"עָשֵׁן","ʻâshên","aw-shane'","from 6225 (עָשַׁן);","smoky","smoking."
6227,"עָשָׁן","ʻâshân","aw-shawn'","from 6225 (עָשַׁן);","smoke, literally or figuratively (vapor, dust, anger)","smoke(-ing)."
6228,"עָשָׁן","ʻÂshân","aw-shawn'","the same as 6227 (עָשָׁן);","Ashan, a place in Palestine","Ashan."
6229,"עָשַׂק","ʻâsaq","aw-sak","a primitive root (identical with 6231 (עָשַׁק));","to press upon, i.e. quarrel","strive with."
6230,"עֵשֶׂק","ʻêseq","ay'sek","from 6229 (עָשַׂק);","strife","Esek."
6231,"עָשַׁק","ʻâshaq","aw-shak'","a primitive root (compare 6229 (עָשַׂק));","to press upon, i.e. oppress, defraud, violate, overflow","get deceitfully, deceive, defraud, drink up, (use) oppress(-ion), -or), do violence (wrong)."
6232,"עֵשֶׁק","ʻÊsheq","ay-shek'","from 6231 (עָשַׁק); oppression;","Eshek, an Israelite","Eshek."
6233,"עֹשֶׁק","ʻôsheq","o'-shek","from 6231 (עָשַׁק);","injury, fraud, (subjectively) distress, (concretely) unjust gain","cruelly, extortion, oppression, thing (deceitfully gotten)."
6234,"עׇשְׁקָה","ʻoshqâh","osh-kaw'","feminine of 6233 (עֹשֶׁק);","anguish","oppressed."
6235,"עֶשֶׂר","ʻeser","eh'ser","masculine of term עֲשָׂרָה; from 6237 (עָשַׂר);","ten (as an accumulation to the extent of the digits)","ten, (fif-, seven-) teen."
6236,"עֲשַׂר","ʻăsar","as-ar'","(Aramaic) masculine עֲשְׂרָה (Aramaic); corresponding to 6235 (עֶשֶׂר);","ten","ten, [phrase] twelve."
6237,"עָשַׂר","ʻâsar","aw-sar'","a primitive root (identical with 6238 (עָשַׁר)); to accumulate; but used only as denominative from 6235 (עֶשֶׂר);","to tithe, i.e. to take or give atenth","[idiom] surely, give (take) the tenth, (have, take) tithe(-ing, -s), [idiom] truly."
6238,"עָשַׁר","ʻâshar","aw-shar'","a primitive root;","properly, to accumulate; chiefly (specifically) to grow (causatively, make) rich","be(-come, en-, make, make self, wax) rich, make (1 Kings 22:48 marg). See 6240 (עָשָׂר)."
6239,"עֹשֶׁר","ʻôsher","o'-sher","from 6238 (עָשַׁר);","wealth","[idiom] far (richer), riches."
6240,"עָשָׂר","ʻâsâr","aw-sawr'","for 6235 (עֶשֶׂר);","ten (only in combination), i.e. -teen; also (ordinal) -teenth","(eigh-, fif-, four-, nine-, seven-, six-, thir-) teen(-th), [phrase] eleven(-th), [phrase] sixscore thousand, [phrase] twelve(-th)."
6241,"עִשָּׂרוֹן","ʻissârôwn","is-saw-rone'","or עִשָּׂרֹן; from 6235 (עֶשֶׂר);","(fractional) a tenth part","tenth deal."
6242,"עֶשְׂרִים","ʻesrîym","es-reem'","from 6235 (עֶשֶׂר);","twenty; also (ordinal) twentieth","(six-) score, twenty(-ieth)."
6243,"עֶשְׂרִין","ʻesrîyn","es-reen'","(Aramaic) corresponding to 6242 (עֶשְׂרִים)","{twenty; also (ordinal) twentieth}","twenty."
6244,"עָשֵׁשׁ","ʻâshêsh","aw-shaysh'","a primitive root;","probably to shrink, i.e. fail","be consumed."
6245,"עָשַׁת","ʻâshath","aw-shath'","a primitive root;","probably to be sleek, i.e. glossy; hence (through the idea of polishing) to excogitate (as if forming in the mind)","shine, think."
6246,"עֲשִׁת","ʻăshith","ash-eeth'","(Aramaic) corresponding to 6245 (עָשַׁת);","to purpose","think."
6247,"עֶשֶׁת","ʻesheth","eh'-sheth","from 6245 (עָשַׁת);","a fabric","bright."
6248,"עַשְׁתּוּת","ʻashtûwth","ash-tooth'","from 6245 (עָשַׁת);","cogitation","thought."
6249,"עַשְׁתֵּי","ʻashtêy","ash-tay'","apparently masculine plural construction of 6247 (עֶשֶׁת) in the sense of an afterthought (used only in connection with 6240 (עָשָׂר) in lieu of 259 (אֶחָד))","eleven or (ordinal) eleventh","[phrase] eleven(-th)."
6250,"עֶשְׁתֹּנָה","ʻeshtônâh","esh-to-naw'","from 6245 (עָשַׁת);","thinking","thought."
6251,"עַשְׁתְּרָה","ʻashtᵉrâh","ash-ter-aw'","probably from 6238 (עָשַׁר);","increase","flock."
6252,"עַשְׁתָּרוֹת","ʻAshtârôwth","ash-taw-roth'","or עַשְׁתָּרֹת; plural of 6251 (עַשְׁתְּרָה);","Ashtaroth, the name of a Sidonian deity, and of a place East of the Jordan","Asharoth, Astaroth. See also 1045 (בֵּית עַשְׁתָּרוֹת), 6253 (עַשְׁתֹּרֶת), 6255 (עַשְׁתְּרֹת קַרְנַיִם)."
6253,"עַשְׁתֹּרֶת","ʻAshtôreth","ash-to'reth","probably for 6251 (עַשְׁתְּרָה);","Ashtoreth, the Phoenician goddess of love (and increase)","Ashtoreth."
6254,"עַשְׁתְּרָתִי","ʻAshtᵉrâthîy","ash-ter-aw-thee'","patrial from 6252 (עַשְׁתָּרוֹת);","an Ashterathite or inhabitant of Ashtaroth","Ashterathite."
6255,"עַשְׁתְּרֹת קַרְנַיִם","ʻAshtᵉrôth Qarnayim","ash-ter-oth' kar-nah'-yim","from 6252 (עַשְׁתָּרוֹת) and the dual of 7161 (קֶרֶן); Ashtaroth of (the) double horns (a symbol of the deity);","Ashteroth-Karnaim, a place East of the Jordan","Ashtoreth Karnaim."
6256,"עֵת","ʻêth","ayth","from 5703 (עַד);","time, especially (adverb with preposition) now, when, etc.","[phrase] after, (al-) ways, [idiom] certain, [phrase] continually, [phrase] evening, long, (due) season, so (long) as, (even-, evening-, noon-) tide, (meal-), what) time, when."
6257,"עָתַד","ʻâthad","aw-thad'","a primitive root;","to prepare","make fit, be ready to become."
6258,"עַתָּה","ʻattâh","at-taw'","from 6256 (עֵת);","at this time, whether adverb, conjunction or expletive","henceforth, now, straightway, this time, whereas."
6259,"עָתוּד","ʻâthûwd","aw-thood'","passive participle of 6257 (עָתַד);","prepared","ready."
6260,"עַתּוּד","ʻattûwd","at-tood'","or עַתֻּד; from 6257 (עָתַד);","prepared, i.e. full grown; spoken only (in plural) of he-goats, or (figuratively) leaders of the people","chief one, (he) goat, ram."
6261,"עִתִּי","ʻittîy","it-tee'","from 6256 (עֵת);","timely","fit."
6262,"עַתַּי","ʻAttay","at-tah'ee","for 6261 (עִתִּי);","Attai, the name of three Israelites","Attai."
6263,"עֲתִיד","ʻăthîyd","ath-eed'","(Aramaic) corresponding to 6264 (עָתִיד);","prepared","ready."
6264,"עָתִיד","ʻâthîyd","aw-theed'","from 6257 (עָתַד);","prepared; by implication, skilful; feminine plural the future; also treasure","things that shall come, ready, treasures."
6265,"עֲתָיָה","ʻĂthâyâh","ath-aw-yaw'","from 5790 (עוּת) and 3050 (יָהּ); Jah has helped;","Athajah, an Israelite","Athaiah."
6266,"עָתִיק","ʻâthîyq","aw-theek'","from 6275 (עָתַק);","properly, antique, i.e. venerable or splendid","durable."
6267,"עַתִּיק","ʻattîyq","at-teek'","from 6275 (עָתַק);","removed, i.e. weaned; also antique","ancient, drawn."
6268,"עַתִּיק","ʻattîyq","at-teek'","(Aramaic) corresponding to 6267 (עַתִּיק);","venerable","ancient."
6269,"עֲתָךְ","ʻĂthâk","ath-awk'","from an unused root meaning to sojourn; lodging;","Athak, a place in Palestine","Athach."
6270,"עַתְלַי","ʻAthlay","ath-lah'ee","from an unused root meaning to compress; constringent;","Athlai, an Israelite","Athlai."
6271,"עֲתַלְיָה","ʻĂthalyâh","ath-al-yaw'","or עֲתַלְיָהוּ; from the same as 6270 (עַתְלַי) and 3050 (יָהּ); Jah has constrained;","Athaljah, the name of an Israelitess and two Israelites","Athaliah."
6272,"עָתַם","ʻâtham","aw-tham","a primitive root;","probably to glow, i.e. (figuratively) be desolated","be darkened."
6273,"עׇתְנִי","ʻOthnîy","oth-nee'","from an unused root meaning to force; forcible;","Othni, an Israelite","Othni."
6274,"עׇתְנִיאֵל","ʻOthnîyʼêl","oth-nee-ale'","from the same as 6273 (עׇתְנִי) and 410 (אֵל); force of God;","Othniel, an Israelite","Othniel."
6275,"עָתַק","ʻâthaq","aw-thak'","a primitive root;","to remove (intransitive or transitive) figuratively, to grow old; specifically, to transcribe","copy out, leave off, become (wax) old, remove."
6276,"עָתֵק","ʻâthêq","aw-thake'","from 6275 (עָתַק);","antique, i.e. valued","durable."
6277,"עָתָק","ʻâthâq","aw-thawk'","from 6275 (עָתַק) in the sense of license;","impudent","arrogancy, grievous (hard) things, stiff."
6278,"עֵת קָצִין","ʻÊth Qâtsîyn","ayth kaw-tseen'","from 6256 (עֵת) and 7011 (קַיָּם); time of a judge;","Eth-Katsin, a place in Palestine","Ittahkazin (by including directive enclitic)."
6279,"עָתַר","ʻâthar","aw-thar'","a primitive root (rather denominative from 6281 (עֶתֶר));","to burn incense in worship, i.e. intercede (reciprocally, listen to prayer)","intreat, (make) pray(-er)."
6280,"עָתַר","ʻâthar","aw-thar'","a primitive root;","to be (causatively, make) abundant","deceitful, multiply."
6281,"עֶתֶר","ʻEther","eh'ther","from 6280 (עָתַר); abundance;","Ether, a place in Palestine","Ether."
6282,"עָתָר","ʻâthâr","aw-thawr'","from 6280 (עָתַר); also compare 6279 (עָתַר)","incense (as increasing to a volume of smoke); hence  a worshipper","suppliant, thick."
6283,"עֲתֶרֶת","ʻăthereth","ath-eh'-reth","from 6280 (עָתַר);","copiousness","abundance. p"
6284,"פָּאָה","pâʼâh","paw-aw'","a primitive root;","to puff, i.e. blow away","scatter into corners."
6285,"פֵּאָה","pêʼâh","pay-aw'","feminine of 6311 (פֹּה);","properly, mouth in a figurative sense, i.e. direction, region, extremity","corner, end, quarter, side."
6286,"פָּאַר","pâʼar","paw-ar'","a primitive root; also denominative from 6288 (פְּאֹרָה),","to gleam, i.e. (causatively) embellish; figuratively, to boast; also to explain (i.e. make clear) oneself; to shake a tree","beautify, boast self, go over the boughs, glorify (self), glory, vaunt self."
6287,"פְּאֵר","pᵉʼêr","peh-ayr'","from 6286 (פָּאַר);","an embellishment, i.e. fancy head-dress","beauty, bonnet, goodly, ornament, tire."
6288,"פְּאֹרָה","pᵉʼôrâh","peh-o-raw'","or פֹּרָאה; or פֻּארָה; from 6286 (פָּאַר);","properly, ornamentation, i.e. (plural) foliage (including the limbs) as bright green","bough, branch, sprig."
6289,"פָּארוּר","pâʼrûwr","paw-roor'","from 6286 (פָּאַר);","properly, illuminated, i.e. a glow; as noun, a flush (of anxiety)","blackness."
6290,"פָּארָן","Pâʼrân","paw-rawn'","from 6286 (פָּאַר); ornamental;","Paran, a desert of Arabia","Paran."
6291,"פַּג","pag","pag","from an unused root meaning to be torpid, i.e.","crude; an unripe fig","green figuratively"
6292,"פִּגּוּל","piggûwl","pig-gool'","or פִּגֻּל; from an unused root meaning to stink;","properly, fetid, i.e. (figuratively) unclean (ceremonially)","abominable(-tion, thing)."
6293,"פָּגַע","pâgaʻ","paw-gah'","a primitive root;","to impinge, by accident or violence, or (figuratively) by importunity","come (betwixt), cause to entreat, fall (upon), make intercession, intercessor, intreat, lay, light (upon), meet (together), pray, reach, run."
6294,"פֶּגַע","pegaʻ","peh'-gah","from 6293 (פָּגַע);","impact (casual)","chance, occurent."
6295,"פַּגְעִיאֵל","Pagʻîyʼêl","pag-ee-ale'","from 6294 (פֶּגַע) and 410 (אֵל); accident of God;","Pagiel, an Israelite","Pagiel."
6296,"פָּגַר","pâgar","paw-gar'","a primitive root;","to relax, i.e. become exhausted","be faint."
6297,"פֶּגֶר","peger","peh'gher","from 6296 (פָּגַר);","a carcase (as limp), whether of man or beast; figuratively, an idolatrous image","carcase, corpse, dead body."
6298,"פָּגַשׁ","pâgash","paw-gash'","a primitive root;","to come in contact with, whether by accident or violence; figuratively, to concur","meet (with, together)."
6299,"פָּדָה","pâdâh","paw-daw'","a primitive root;","to sever, i.e. ransom; gener. to release, preserve","[idiom] at all, deliver, [idiom] by any means, ransom, (that are to be, let be) redeem(-ed), rescue, [idiom] surely."
6300,"פְּדַהְאֵל","Pᵉdahʼêl","ped-ah-ale'","from 6299 (פָּדָה) and 410 (אֵל); God has ransomed;","Pedahel, an Israelite","Pedahel."
6301,"פְּדָהצוּר","Pᵉdâhtsûwr","ped-aw-tsoor'","from 6299 (פָּדָה) and 6697 (צוּר); a rock (i.e. God) has ransomed;","Pedahtsur, an Israelite","Pedahzur."
6302,"פָּדוּי","pâdûwy","paw-doo'ee","passive participle of 6299 (פָּדָה). ransomed (and so occurring under 6299 (פָּדָה));","as abstractly (in plural masculine) a ransom","(that are) to be (that were) redeemed."
6303,"פָּדוֹן","Pâdôwn","paw-done'","from 6299 (פָּדָה); ransom;","Padon, one of the Nethinim.","Padon."
6304,"פְּדוּת","pᵉdûwth","ped-ooth'","or פְּדֻת; from 6929 (קֵדְמָה)lemma קדְמָה missing vowel, corrected to קֵדְמָה;","distinction; also deliverance","division, redeem, redemption."
6305,"פְּדָיָה","Pᵉdâyâh","ped-aw-yaw'","or פְּדָיָהוּ; from 6299 (פָּדָה) and 3050 (יָהּ); Jah has ransomed;","Pedajah, the name of six Israelites","Pedaiah."
6306,"פִּדְיוֹם","pidyôwm","pid-yome'","or פִּדְיֹם; also פִּדְיוֹן; or פִּדְיֹן; from 6299 (פָּדָה);","a ransom","ransom, that were redeemed, redemption."
6307,"פַּדָּן","Paddân","pad-dawn'","from an unused root meaning to extend; a plateau; or פַּדַּן אֲרָם; from the same and 758 (אֲרָם); the table-land of Aram;","Paddan or Paddan-Aram, a region of Syria","Padan, Padan-aram."
6308,"פָּדַע","pâdaʻ","paw-dah'","a primitive root;","to retrieve","deliver."
6309,"פֶּדֶר","peder","peh'der","from an unused root meaning to be greasy;","suet","fat."
6310,"פֶּה","peh","peh","from 6284 (פָּאָה);","the mouth (as the means of blowing), whether literal or figurative (particularly speech); specifically edge, portion or side; adverbially (with preposition) according to","accord(-ing as, -ing to), after, appointment, assent, collar, command(-ment), [idiom] eat, edge, end, entry, [phrase] file, hole, [idiom] in, mind, mouth, part, portion, [idiom] (should) say(-ing), sentence, skirt, sound, speech, [idiom] spoken, talk, tenor, [idiom] to, [phrase] two-edged, wish, word."
6311,"פֹּה","pôh","po","or פֹּא; (Job 38:11), or פּוֹ; probably from a primitive inseparable particle 'p' (of demonstrative force) and 1931 (הוּא);","this place (French ici), i.e. here or hence","here, hither, the one (other, this, that) side."
6312,"פּוּאָה","Pûwʼâh","poo-aw'","or פֻּוָּה; from 6284 (פָּאָה); a blast;","Puah or Puvvah, the name of two Israelites","Phuvah, Pua, Puah."
6313,"פּוּג","pûwg","poog","a primitive root;","to be sluggish","cease, be feeble, faint, be slacked."
6314,"פּוּגָה","pûwgâh","poo-gaw'","from 6313 (פּוּג);","intermission","rest."
6315,"פּוּחַ","pûwach","poo'akh","a primitive root;","to puff, i.e. blow with the breath or air; hence, to fan (as a breeze), to utter, to kindle (a fire), to scoff","blow (upon), break, puff, bring into a snare, speak, utter."
6316,"פּוּט","Pûwṭ","poot","of foreign origin;","Put, a son of Ham, also the name of his descendants or their region, and of a Persian tribe","Phut, Put."
6317,"פּוּטִיאֵל","Pûwṭîyʼêl","poo-tee-ale'","from an unused root (probably meaning to disparage) and 410 (אֵל); contempt of God;","Putiel, an Israelite","Putiel."
6318,"פּוֹטִיפַר","Pôwṭîyphar","po-tee-far'","of Egyptian derivation;","Potiphar, an Egyptian","Potiphar."
6319,"פּוֹטִי פֶרַע","Pôwṭîy Pheraʻ","po-tee feh'-rah","of Egyptian derivation;","Poti-Phera, an Egyptian","Poti-pherah."
6320,"פּוּךְ","pûwk","pook","from an unused root meaning to paint;","dye (specifically, stibium for the eyes)","fair colours, glistering, paint(-ed) (-ing)."
6321,"פּוֹל","pôwl","pole","from an unused root meaning to be thick;","a bean (as plump)","beans."
6322,"פּוּל","Pûwl","pool","of foreign origin;","Pul, the name of an Assyrian king and of an Ethiopian tribe","Pul."
6323,"פּוּן","pûwn","poon","a primitive root meaning to turn, i.e.","be perplexed","be distracted."
6324,"פּוּנִי","Pûwnîy","poo-nee'","patronymically from an unused name meaning a turn;","a Punite (collectively) or descendants of an unknown Pun","Punites."
6325,"פּוּנֹן","Pûwnôn","poo-none'","from 6323 (פּוּן); perplexity;","Punon, a place in the Desert","Punon."
6326,"פּוּעָה","Pûwʻâh","poo-aw'","from an unused root meaning to glitter; brilliancy;","Puah, an Israelitess","Puah."
6327,"פּוּץ","pûwts","poots","a primitive root;","to dash in pieces, literally or figuratively (especially to disperse)","break (dash, shake) in (to) pieces, cast (abroad), disperse (selves), drive, retire, scatter (abroad), spread abroad."
6328,"פּוּק","pûwq","pook","a primitive root;","to waver","stumble, move."
6329,"פּוּק","pûwq","pook","a primitive root (identical with 6328 (פּוּק) through the idea of dropping out; compare 5312 (נְפַק));","to issue, i.e. furnish; causatively, to secure; figuratively, to succeed","afford, draw out, further, get, obtain."
6330,"פּוּקָה","pûwqâh","poo-kaw'","from 6328 (פּוּק);","a stumbling-block","grief."
6331,"פּוּר","pûwr","poor","a primitive root;","to crush","break, bring to nought, [idiom] utterly take."
6332,"פּוּר","Pûwr","poor","also (plural) פּוּרִים; or פֻּרִים; from 6331 (פּוּר);","a lot (as by means of a broken piece)","Pur, Purim."
6333,"פּוּרָה","pûwrâh","poo-raw'","from 6331 (פּוּר);","a wine-press (as crushing the grapes)","winepress."
6334,"פּוֹרָתָא","Pôwrâthâʼ","po-raw-thaw'","of Persian origin;","Poratha, a son of Haman","Poratha."
6335,"פּוּשׁ","pûwsh","poosh","a primitive root;","to spread; figuratively, act proudly","grow up, be grown fat, spread selves, be scattered."
6336,"פּוּתִי","Pûwthîy","poo-thee'","patronymically from an unused name meaning a hinge;","a Puthite (collectively) or descendants of an unknown Puth","Puhites (as if from 6312 (פּוּאָה))."
6337,"פָּז","pâz","pawz","from 6338 (פָּזַז);","pure (gold); hence, gold itself (as refined)","fine (pure) gold."
6338,"פָּזַז","pâzaz","paw-zaz'","a primitive root;","to refine (gold)","best (gold)."
6339,"פָּזַז","pâzaz","paw-zaz'","a primitive root (identical with 6338 (פָּזַז));","to solidify (as if by refining); also to spring (as if separating the limbs)","leap, be made strong."
6340,"פָּזַר","pâzar","paw-zar'","a primitive root;","to scatter, whether in enmity or bounty","disperse, scatter (abroad)."
6341,"פַּח","pach","pakh","from 6351 (פָּחַח);","a (metallic) sheet (as pounded thin); also a spring net (as spread out like a lamina)","gin, (thin) plate, snare."
6342,"פָּחַד","pâchad","paw-kkad'","a primitive root;","to be startled (by a sudden alarm); hence, to fear in general","be afraid, stand in awe, (be in) fear, make to shake."
6343,"פַּחַד","pachad","pakh'-ad","from 6342 (פָּחַד);","a (sudden) alarm (properly, the object feared, by implication, the feeling)","dread(-ful), fear, (thing) great (fear, -ly feared), terror."
6344,"פַּחַד","pachad","pakh'-ad","the same as 6343 (פַּחַד);","a testicle (as a cause of shame akin to fear)","stone."
6345,"פַּחְדָּה","pachdâh","pakh-daw'","feminine of 6343 (פַּחַד);","alarm (i.e. awe)","fear."
6346,"פֶּחָה","pechâh","peh-khaw'","of foreign origin;","a prefect (of a city or small district)","captain, deputy, governor."
6347,"פֶּחָה","pechâh","peh-khaw'","(Aramaic) corresponding to 6346 (פֶּחָה)","{a prefect (of a city or small district)}","captain, governor."
6348,"פָּחַז","pâchaz","paw-khaz'","a primitive root;","to bubble up or froth (as boiling water), i.e. (figuratively) to be unimportant","light."
6349,"פַּחַז","pachaz","pakh'-az","from 6348 (פָּחַז);","ebullition, i.e. froth (figuratively, lust)","unstable."
6350,"פַּחֲזוּת","pachăzûwth","pakh-az-ooth'","from 6348 (פָּחַז);","frivolity","lightness."
6351,"פָּחַח","pâchach","paw-khakh'","a primitive root; to batter out; but used only as denominative from 6341 (פַּח),","to spread a net","be snared."
6352,"פֶּחָם","pechâm","peh-khawm'","perhaps from an unused root probably meaning to be black;","a coal, whether charred or live","coals."
6353,"פֶּחָר","pechâr","peh-khawr'","(Aramaic) from an unused root probably meaning to fashion;","a potter","potter."
6354,"פַּחַת","pachath","pakh'-ath","probably from an unused root apparently meaning to dig;","a pit, especially forcatching animals","hole, pit, snare."
6355,"פַּחַת מוֹאָב","Pachath Môwʼâb","pakh'-ath mo-awb'","from 6354 (פַּחַת) and 4124 (מוֹאָב); pit of Moab;","Pachath-Moab, an Israelite","Pahathmoab."
6356,"פְּחֶתֶת","pᵉchetheth","pekh-eh'-theth","from the same as 6354 (פַּחַת);","a hole (by mildew in a garment)","fret inward."
6357,"פִּטְדָה","piṭdâh","pit-daw'","of foreign derivation;","a gem, probably the topaz","topaz."
6358,"פָּטוּר","pâṭûwr","paw-toor'","passive participle of 6362 (פָּטַר);","opened, i.e. (as noun) a bud","open."
6359,"פָּטִיר","pâṭîyr","paw-teer'","from 6362 (פָּטַר);","open, i.e. unoccupied","free."
6360,"פַּטִּישׁ","paṭṭîysh","pat-teesh'","intensively from an unused root meaning to pound;","a hammer","hammer."
6361,"פַּטִּישׁ","paṭṭîysh","pat-teesh'","(Aramaic) from a root corresponding to that of 6360 (פַּטִּישׁ);","a gown (as if hammered out wide)","hose."
6362,"פָּטַר","pâṭar","paw-tar'","a primitive root;","to cleave or burst through, i.e. (causatively) to emit, whether literal or figurative (gape)","dismiss, free, let (shoot) out, slip away."
6363,"פֶּטֶר","peṭer","peh'-ter","or פִּטְרָה; from 6362 (פָּטַר);","a fissure, i.e. (concretely) firstling (as opening the matrix)","firstling, openeth, such as open."
6364,"פִּי־בֶסֶת","Pîy-Beçeth","pee beh'-seth","of Egyptian origin;","Pi-Beseth, a place in Egypt","Pi-beseth."
6365,"פִּיד","pîyd","peed","from an unused root probably meaning to pierce;","(figuratively) misfortune","destruction, ruin."
6366,"פֵּיָה","pêyâh","pay-aw'","or פִּיָּה; feminine of 6310 (פֶּה);","an edge","(two-) edge(-d)."
6367,"פִּי הַחִירֹת","Pîy ha-Chîyrôth","pee hah-khee-roth'","from 6310 (פֶּה) and the feminine plural of a noun (from the same root as 2356 (חוֹר)), with the article interpolated; mouth of the gorges;","Pi-ha-Chiroth, a place in Egypt","Pi-hahiroth. (In Numbers 14:19 without Pi-.)"
6368,"פִּיחַ","pîyach","pee'-akh","from 6315 (פּוּחַ);","a powder (as easily puffed away), i.e. ashes or dust","ashes."
6369,"פִּיכֹל","Pîykôl","pee-kole'","apparently from 6310 (פֶּה) and 3605 (כֹּל); mouth of all;","Picol, a Philistine","Phichol."
6370,"פִּילֶגֶשׁ","pîylegesh","pee-leh'-ghesh","or פִּלֶגֶשׁ; of uncertain derivation;","a concubine; also (masculine) a paramour","concubine, paramour."
6371,"פִּימָה","pîymâh","pee-maw'","probably from an unused root meaning to be plump;","obesity","collops."
6372,"פִּינְחָס","Pîynᵉchâç","pee-nekh-aws'","apparently from 6310 (פֶּה) and a variation of 5175 (נָחָשׁ); mouth of a serpent;","Pinechas, the name of three Israelites","Phinehas."
6373,"פִּינֹן","pîynôn","pee-none'","probably the same as 6325 (פּוּנֹן);","Pinon, an Idumaean","Pinon."
6374,"פִּיפִיָּה","pîyphîyâh","pee-fee-yaw'","for 6366 (פֵּיָה);","an edge or tooth","tooth, [idiom] two-edged."
6375,"פִּיק","pîyq","peek","from 6329 (פּוּק);","a tottering","smite together."
6376,"פִּישׁוֹן","Pîyshôwn","pee-shone'","from 6335 (פּוּשׁ); dispersive;","Pishon, a river of Eden","Pison."
6377,"פִּיתוֹן","Pîythôwn","pee-thone'","probably from the same as 6596 (פֹּת); expansive;","Pithon, an Israelite","Pithon."
6378,"פַּךְ","pak","pak","from 6379 (פָּכָה);","a flask (from which a liquid may flow)","box, vial."
6379,"פָּכָה","pâkâh","paw-kaw'","a primitive root;","to pour","run out."
6380,"פֹּכֶרֶת צְבָיִים","Pôkereth Tsᵉbâyîym","po-keh'-reth tseb-awyeem'","from the active participle (of the same form as the first word) feminine of an unused root (meaning to entrap) and plural of 6643 (צְבִי); trap of gazelles;","Pokereth-Tsebajim, one of the 'servants of Solomon'","Pochereth of Zebaim."
6381,"פָּלָא","pâlâʼ","paw-law'","a primitive root;","properly, perhaps to separate, i.e. distinguish (literally or figuratively); by implication, to be (causatively, make) great, difficult, wonderful","accomplish, (arise...too, be too) hard, hidden, things too high, (be, do, do a, shew) marvelous(-ly, -els, things, work), miracles, perform, separate, make singular, (be, great, make) wonderful(-ers, -ly, things, works), wondrous (things, works, -ly)."
6382,"פֶּלֶא","peleʼ","peh'-leh","from 6381 (פָּלָא);","a miracle","marvellous thing, wonder(-ful, -fully)."
6383,"פִּלְאִי","pilʼîy","pil-ee'","or פָּלִיא; from 6381 (פָּלָא);","remarkable","secret, wonderful."
6384,"פַּלֻּאִי","Palluʼîy","pal-loo-ee'","patronymically from 6396 (פַּלּוּא);","a Palluite (collectively) or descendants of Pallu","Palluites."
